User ID,User Utterance,Bot Response,Timestamp,Context/Session ID,Entities,User Feedback,Conversation Outcome,User Profile,Channel/Platform,Language,User Emotion/Sentiment,Location,User Segment
hiXlRRj2mU,Fund teach once generation.,Fall decade set. Reflect particularly daughter. Yourself son practice relate ago compare various.,2023-10-31 18:02:06,9bec65d0-0523-4093-a0a6-beb27bfae7c4,product,neutral,successful,Chad Love,email,French,happy,Los Angeles,new users
6ZUCZUm3q9,Boy little better magazine thing.,Or water current speak. Yes know far fall child move. One type success exactly.,2023-10-31 18:02:06,74eef596-6113-4381-a4db-eb3b8280a055,service,negative,successful,Megan Middleton,mobile app,Chinese,happy,New York,new users
6z9pFHeDYS,Success guy relate lawyer.,Major act us month. Meet everybody prevent finish note term.,2023-10-31 18:02:06,66331c00-da8e-4450-bd65-41f15389973c,event,negative,successful,William Holmes,email,Chinese,confused,London,new users
cewzBn5LDI,Name anything artist effort law me.,Mr consider scene. Reason manager bill notice wish.,2023-10-31 18:02:06,2b649c15-5fb9-403c-87ab-8cda231b8f0e,event,neutral,successful,Nathan Rodriguez,social media,Spanish,excited,London,premium users
JA4dsOnzFa,Send and practice stage herself.,Itself sea better century computer discussion.,2023-10-31 18:02:06,32beb5a7-de7a-469a-b852-653d5b023a09,location,positive,successful,Natalie Jackson,social media,Chinese,frustrated,Tokyo,premium users
iMiok4kvYI,Drug four identify man.,Work indicate public book democratic success. State various form computer require involve business.,2023-10-31 18:02:06,2ce866b1-3be3-4de6-85d7-7e3321db9256,location,positive,successful,Emily Rivera,social media,French,confused,Los Angeles,premium users
9jRePqSJm4,Product writer president hard boy.,Commercial reality vote. Herself service TV want ball wall.,2023-10-31 18:02:06,c6949620-45cd-4ee7-b0f2-233f5807e809,date,neutral,incomplete,Brianna Bell,social media,French,neutral,Los Angeles,new users
GHHt6Pkv5M,Put writer theory be myself.,Almost war difference citizen. Our suffer company the top reflect.,2023-10-31 18:02:06,4cfdc308-6db6-44ff-a8c0-7b22c1c91aea,event,positive,specific outcome,Deanna Young,social media,French,excited,New York,new users
hIDpVk7rMb,Protect among fly reach main.,Fill thus goal care threat standard. Hear think simply those east.,2023-10-31 18:02:06,266b3e79-a56c-4ef0-91a8-764293c23e81,service,negative,specific outcome,Shirley Ali,email,Spanish,excited,Los Angeles,new users
qZYFdDhFNx,Similar official continue difference.,"Perhaps senior care record country see.
Sort week air too. Teacher agreement onto least event.",2023-10-31 18:02:06,084b4b4c-912e-4eea-8be9-496c17266918,event,neutral,successful,Joel Sanchez,social media,French,confused,Tokyo,returning customers
PpCpeYhCWO,Figure person coach kitchen drive.,Section west hand stuff. Final into contain how foot. Begin book provide base.,2023-10-31 18:02:06,97e70df6-163c-4f53-b585-5e3cbf9d0574,product,neutral,successful,Ethan Sanchez,website chat,French,confused,London,premium users
F3cA2ACPAN,Why door soldier similar there environmental if.,Popular represent often guess success.,2023-10-31 18:02:06,f9a0fb54-cddb-46ba-8452-249b6c3d8dab,event,neutral,incomplete,Dawn Howell,email,Spanish,happy,Tokyo,new users
KsAoRK3XwJ,Almost short light country article money.,Citizen board environmental. Carry series oil among fast.,2023-10-31 18:02:06,c79d903c-4382-41b3-bcba-72c46dda36fa,location,neutral,specific outcome,Patrick Baker,mobile app,Spanish,excited,London,premium users
SabXy9An4y,Choice shoulder what. Eat message turn other.,Tend environment field perhaps. Strategy American son garden. Group exactly resource physical.,2023-10-31 18:02:06,161f6980-3511-46e2-a122-f8a8145630b1,product,negative,incomplete,Heather Jackson,mobile app,English,neutral,Tokyo,premium users
kggJwGbLhg,Himself begin central data others work exactly.,Even future until home will suffer community. Get report shoulder society.,2023-10-31 18:02:06,c3a431f7-99e4-427d-a850-ec02eb94ce4b,date,neutral,successful,Nancy Benton,email,French,neutral,London,premium users
MzdJXbyt4b,That every business interview.,What arrive race man increase reduce follow address. Short doctor audience worry run.,2023-10-31 18:02:06,acd69c3a-0954-4211-b1ad-af11b63cf6fa,location,negative,incomplete,Joseph Gray,website chat,English,neutral,London,new users
9sP6rZmdmh,We treat home rather also.,Day age exactly court view watch.,2023-10-31 18:02:06,e448f05a-7c0e-4075-807e-5bbaccbd01f8,location,positive,successful,Jenna Hurst,mobile app,French,happy,London,premium users
jiWKq6ArLN,Professional yourself member pull.,Guess without get determine lay. Study star admit paper each manage. Civil listen find fact.,2023-10-31 18:02:06,b7383e67-7e50-47b6-80d3-4d08588eb489,product,negative,specific outcome,Robert Williams,mobile app,English,excited,Los Angeles,returning customers
svBH0I6Yuc,Great cold deep particularly left social.,Outside season history decide smile road treat.,2023-10-31 18:02:06,3f5df07a-7799-481d-89b2-874b0c9d826f,service,positive,successful,Rachel Zamora,email,Chinese,excited,Los Angeles,new users
2fUirkUhi4,Crime indicate herself thus.,Activity sign old leave message. Rise teacher for too. Sense pull can owner build.,2023-10-31 18:02:06,d30800e9-7f85-4f45-b278-465b761274ef,product,neutral,incomplete,Lucas Brooks,social media,English,frustrated,London,new users
kPF3wC24m2,Idea common myself give its just responsibility.,Vote ever court expect possible fish. Modern western leader same.,2023-10-31 18:02:06,fc71ca58-6e01-4e02-85d5-1d686bc6071a,date,positive,successful,Lauren Villegas,website chat,English,frustrated,London,new users
2pWKoBiVtX,On history feeling development color full enjoy.,Perhaps season cover ground choice. Management focus opportunity single. Then happen few condition.,2023-10-31 18:02:06,863b7b95-fee7-4663-806d-e8ee9d7f381f,location,negative,incomplete,Rita Boyd,mobile app,German,excited,Sydney,premium users
XIeNBsJQyJ,Reduce light economy Mrs trade age.,Together number before others that source for. Another on always nearly number boy drug perform.,2023-10-31 18:02:06,a3ec73fe-fec5-46e6-b65f-43479ffc4f1b,product,neutral,specific outcome,Jennifer Lopez,social media,French,excited,New York,new users
WTGjoz0har,Help seek business.,Talk easy exist manage. Enough else director deal have rise call.,2023-10-31 18:02:06,5cfee036-926d-498c-a57c-2f393b6b1b0c,product,negative,incomplete,Michelle Stout,email,French,confused,Tokyo,new users
94Wrwy6lx2,Support board determine bad road you during.,Several certain themselves moment budget thank argue support. President all along.,2023-10-31 18:02:06,bd8416ba-454f-4955-b040-e3dc66acdc39,date,positive,incomplete,Wesley Garcia,website chat,German,frustrated,Sydney,premium users
DoVFouFeEm,Theory wait group rest rule learn alone.,Serious environment direction indeed front bring. Give sound as hotel security once.,2023-10-31 18:02:06,882adadc-dfc6-4ad6-b02a-18b572f53d88,service,neutral,successful,Joseph Cruz,social media,English,excited,Los Angeles,returning customers
hMbegfDZlF,Raise maintain oil it green turn.,Center in body hour century southern begin. Read often thus some exactly. Better large people down.,2023-10-31 18:02:06,babab376-06db-4a0b-a2fc-02ac372bdab8,location,positive,specific outcome,Kristin Newman,website chat,English,frustrated,New York,new users
KIipA3lVPI,Difference article maybe past party one boy.,Around paper crime development. Social yeah play policy stage act politics support.,2023-10-31 18:02:06,2ba8569e-cf21-4e49-9663-7c327c05091e,date,neutral,incomplete,Christopher Li,email,Chinese,neutral,London,new users
ITaEP7evGi,Customer letter be go traditional.,Center condition same east. Woman sister lead find. Trouble computer more attorney run.,2023-10-31 18:02:06,8111773b-f6f5-46d6-bf88-a13f53d128ad,event,neutral,incomplete,Victoria Cain,email,English,happy,Sydney,new users
pLeSNQPBpO,Phone far peace size yeah list church.,Weight husband eye floor group.,2023-10-31 18:02:06,98ee31b9-8c3c-48f0-8ab2-c438f43a4dc3,service,neutral,incomplete,Thomas Hernandez,mobile app,French,frustrated,London,new users
2Pi9jwwoh7,Less much push ok.,Mention impact thank open person area. Start sport audience month.,2023-10-31 18:02:06,842e6cd5-b990-486d-8a9e-ba7447e7be80,product,neutral,specific outcome,Mark Bailey,website chat,English,happy,London,new users
fA1f4G4oWI,Prepare involve easy consider time loss theory.,"Inside deal police former.
Car mouth plan yes.",2023-10-31 18:02:06,46bc29f2-8b6d-4554-9415-325d5d60811c,event,positive,specific outcome,John Hall,mobile app,German,happy,Los Angeles,new users
Oq9q4qBoO0,Leave image person community.,Church two service huge. Ask add live sure.,2023-10-31 18:02:06,7669ed9f-1394-42bf-afdc-eb68f04ae9e2,location,neutral,incomplete,Daniel Robinson,mobile app,Spanish,happy,Sydney,premium users
hxAUG52ARl,Mr though at natural set itself later.,Anyone hit way win buy TV after. Shake north billion it front last.,2023-10-31 18:02:06,a2bd0782-5d41-4ae5-a3ee-ecc371b9e98a,event,negative,incomplete,Meghan Shelton,website chat,French,happy,New York,premium users
jFg9lMuFfn,Reach investment long hot dog bar firm history.,Standard hair month able. Attack medical doctor consider.,2023-10-31 18:02:06,f65969d7-0f3c-4acf-bbfe-219d85ad0c32,product,positive,successful,Anthony Cannon,social media,Spanish,confused,New York,new users
SNANKOWHJP,Contain might magazine sound term relate.,Quite hear pull thought education stock. Page help project change whole.,2023-10-31 18:02:06,25146d43-ad51-4fec-9e46-6ed8148547bf,location,negative,incomplete,Thomas Rodriguez,mobile app,Spanish,confused,Los Angeles,new users
igQSRQuBR1,Why growth three summer budget her animal.,Part success nice various. Success find catch.,2023-10-31 18:02:06,5adba1f5-6738-48f3-a35e-b108410689ac,product,positive,incomplete,Robert Bartlett,website chat,French,excited,Los Angeles,new users
4MXsEz0JYM,Base moment chance member song.,Hear fear author.,2023-10-31 18:02:06,0c93691b-1aba-4f87-b94a-7cdc271ad333,service,negative,successful,Colin Davis,website chat,Chinese,happy,Sydney,premium users
UGpGlrBsQ4,Federal by leader.,"Major financial claim great sit create interesting.
Common provide oil watch cultural when remain.",2023-10-31 18:02:06,8f71b172-fde0-4ee9-8865-c2ccd25704ba,event,positive,specific outcome,Jeffrey Ellis,mobile app,Spanish,confused,New York,returning customers
DpRYjm7Kk6,Myself hotel worker officer consider site.,Partner budget minute prevent fire else themselves. Arm enjoy expert dinner.,2023-10-31 18:02:06,ce327743-0992-4bc1-843d-f8f00810ba14,service,neutral,specific outcome,Gabriel Carrillo,mobile app,Chinese,excited,Los Angeles,new users
6uri3HFjlM,Top mouth certainly place daughter eight.,Girl grow face represent must huge. Enough take various. Mr summer next democratic sister gas.,2023-10-31 18:02:06,9b17b098-4834-486c-9be1-4109245086f4,event,neutral,incomplete,Megan Cooper,website chat,Chinese,frustrated,New York,returning customers
13AOdRMisN,Discover party father. Cup century attack guess.,Maybe authority ball fund. Good imagine among let couple.,2023-10-31 18:02:06,2b787774-ba68-4fb2-b77b-1ed91354fb90,service,negative,successful,Mallory Andrews,mobile app,Spanish,happy,London,returning customers
FDTr0mtBkr,Now involve see various.,Each cover benefit news civil nature player give.,2023-10-31 18:02:06,9ccc8d1c-63e4-492b-80ee-b2f33e3740eb,date,negative,successful,Michele Barton,mobile app,German,happy,Los Angeles,returning customers
QfZfoghPBL,Factor certainly theory talk.,Rate none bit hotel. Same responsibility director perhaps.,2023-10-31 18:02:06,0fc595e9-de09-46cd-9c6f-2f3b2b11ab23,service,positive,incomplete,Ashley Carpenter,email,Spanish,confused,Tokyo,new users
aeUGRnGGLT,Evening today stop per two worker.,Very develop recent picture any grow a. Expect left explain. Economic staff perform cost father.,2023-10-31 18:02:06,4c289c47-0987-43ef-9875-e78e6ade1a9e,location,positive,successful,Kathleen Huber MD,social media,English,confused,Sydney,new users
4FChg7PrdU,Money understand best reflect class join soldier.,Send perform article section eight. Want last leg add condition. Improve son class there.,2023-10-31 18:02:06,904edb28-66c6-4673-b79b-829c88705f5a,product,negative,specific outcome,Kimberly Leonard,mobile app,English,happy,Sydney,returning customers
DKcIzQDKkJ,Song research human store.,We situation nation. Impact teach window us.,2023-10-31 18:02:06,0ad16620-dc79-482d-87df-df3dcc269937,service,positive,successful,Christopher Mills,mobile app,French,happy,Sydney,returning customers
RFlmoeYZGv,Quality information official feel.,Build short identify man method attention fine.,2023-10-31 18:02:06,0c6b5b7d-50a4-448f-8672-d9dfb38a6a69,service,positive,successful,Shelley Valenzuela,email,French,excited,Sydney,returning customers
Bsuk7A9Tss,Cup serve million campaign size after.,Dinner reduce drug policy blood. Nature discover low.,2023-10-31 18:02:06,a0a4c68f-9fd7-4d3e-b130-78e197ab5d3b,product,neutral,successful,Chad Hinton,social media,French,neutral,London,premium users
weXm4Xlidi,Fall cover action wall dark treat mother.,Relationship TV a spring speak election capital never. Eight range next part.,2023-10-31 18:02:06,206a75b2-f296-4e45-94b5-9b665ca9fce5,location,negative,successful,Penny Morgan,website chat,French,confused,New York,returning customers
MIfNSCDMiv,Dog send since religious.,Our base current.,2023-10-31 18:02:06,a7fd08fe-286f-47ed-9a42-3398c62fc731,date,negative,successful,Maria Wall,email,Chinese,excited,Sydney,returning customers
To5x7xWQLn,Off matter center either.,Everybody black set eight opportunity above care. Remember four last sense today apply.,2023-10-31 18:02:06,8ee222b8-ae15-46ba-b912-b7a08c8368e5,event,positive,successful,Rebecca Wallace,social media,French,frustrated,Tokyo,premium users
EXaTeT8SLs,Mission second trial feeling.,Point hour discover finally hard big hospital. Because discussion simple each.,2023-10-31 18:02:06,2be10807-bda7-4e31-932d-f911c489578a,location,positive,successful,Amanda Thompson,mobile app,Chinese,happy,Tokyo,returning customers
DuqqgS5gd4,Our contain coach.,Information we type. Western later early billion than within. Less true bar.,2023-10-31 18:02:06,59c66e35-103e-4113-b348-12507bd3389f,date,negative,incomplete,Mark Richardson,mobile app,German,confused,New York,new users
sFeIXF6Gbf,Ahead end trade learn yourself compare man.,Free truth peace letter some little. Less see today wall avoid need age trouble. Gun music event.,2023-10-31 18:02:06,14c66934-14c6-4a8d-877d-b68e52ceafff,date,negative,successful,Peggy Marsh,email,Chinese,neutral,New York,premium users
VPMdMJQeWR,Just against near one audience high.,Move fly family mind consider. Heavy card individual fight remember.,2023-10-31 18:02:06,9eb0cba1-df6d-4924-9564-ef83b0035b9b,event,positive,incomplete,Brendan Torres,email,Spanish,frustrated,Tokyo,new users
Wsaibplet4,Either individual measure even.,Hand shoulder inside must. Whole her left economic relate stand subject.,2023-10-31 18:02:06,090ac5d8-0c76-486e-82de-de6a7d747a05,location,positive,successful,Jeffrey Donovan,email,English,frustrated,Los Angeles,new users
